RID	Regulator	Target	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
RID02142	UCA1	CDKN1B	0.08577	0.21012	-0.04165	-0.09885	-0.13635	-0.02653	0.20489	-0.00782	0.21318	-0.07775	0.00484	-0.14487	0.08989	-0.10103	0.13578	0.10961	0.03105	-0.01251	0.0392	-0.0527	0.03829	0.03715	-0.05053	0.18128	0.01329	-0.04769	0.00662	0.02661	-0.0586	0.24837	0.08081	0.01369	0.39541
RID02143	CCDC26	PCNA	0.06079	0.05635	-0.1287	0.05945	0.02415	-0.09949	0.14614	0.15594	0.10619	-0.03309	0.04242	-0.01395	0.01374	0.15814	0.14155	0.05365	-0.14896	-0.00621	-0.02124	0.05038	-0.0349	0.00432	-0.21738	0.00239	0.05591	0.05117	0.02025	0.00167	0.02598	0.63629	-0.05329	-0.05571	0.19339
RID02144	CCDC26	BCL2	0.10252	0.15439	0.01885	-0.00986	0.3247	0.0992	-0.00659	0.03692	0.00577	0.07977	0.12189	-0.04646	-0.06216	-0.09345	-0.09954	0.06449	0.08425	0.0117	0.1492	0.19831	0.27613	-0.0211	0.49561	0.16617	0.06437	0.14066	0.03254	0.20165	0.0233	-0.11184	0.03482	0.0486	0.15446
RID02145	MALAT1	IQGAP1	0.20211	-0.06622	-0.09551	0.16813	0.25175	0.16072	0.51485	-0.03208	0.06551	0.06028	0.11144	-0.09032	0.20803	0.08834	-0.00028	0.32866	-0.04435	0.11041	0.22247	0.29133	0.17257	-0.07545	0.27319	-0.12034	0.22482	0.21901	0.15099	0.09253	-0.06496	0.51126	0.03451	0.11325	0.42058
RID02146	MALAT1	ANXA2	0.09842	-0.12643	-0.19089	-0.04992	0.08979	-0.20621	0.12611	-0.21793	-0.0498	-0.08933	-0.06475	-0.18324	-0.04382	-0.09129	-0.03343	0.27453	-0.17377	-0.09876	0.01192	0.10147	0.09596	0.0106	-0.09024	-0.11645	-0.24979	-0.05272	-0.13763	0.414	-0.24953	0.1036	-0.13359	-0.07752	0.0291
RID02147	MALAT1	KRAS	0.00061	0.11453	-0.09659	0.13237	0.28766	0.12432	0.44215	0.1182	0.13993	0.15373	0.17164	0.01137	0.1812	0.13543	-0.02384	0.27418	0.00812	0.1175	0.10762	0.0799	0.14146	-0.01326	-0.08647	-0.13632	0.04141	0.14245	0.05462	-0.1223	0.03264	0.46671	0.08221	-0.00044	0.63858
RID02148	WSPAR	EPCAM	-0.06431	0.15911	-0.02725	0.22137	0.24081	-0.08326	-0.12653	-0.01764	0.16776	0.02898	0.15276	-0.03118	0.22736	-0.04458	0.08796	-0.02327	-0.00594	0.01128	-0.04059	0.06194	-0.04069	0.18487	-0.0584	-0.05067	-0.02424	-0.01087	-0.08986	-0.07696	-0.04678	-0.12032	0.0049	0.00054	-0.02819
RID02149	WSPAR	SNAI2	0.41896	-0.07254	-0.03878	-0.02664	-0.12912	0.00622	0.13959	-0.01913	-0.05916	-0.13717	-0.04423	-0.05125	-0.0088	-0.02721	0.02148	-0.03484	-0.01844	-0.04757	-0.06182	0.02525	0.01551	0.39577	-0.00538	-0.05895	-0.0145	-0.02447	-0.0374	0.32516	-0.01268	-0.12216	0.02029	0.03911	-0.07746
RID02152	UCA1	CDKN1B	0.08577	0.21012	-0.04165	-0.09885	-0.13635	-0.02653	0.20489	-0.00782	0.21318	-0.07775	0.00484	-0.14487	0.08989	-0.10103	0.13578	0.10961	0.03105	-0.01251	0.0392	-0.0527	0.03829	0.03715	-0.05053	0.18128	0.01329	-0.04769	0.00662	0.02661	-0.0586	0.24837	0.08081	0.01369	0.39541
RID02153	CYTOR	ERBB4	-0.12496	-0.14537	-0.15424	-0.06103	-0.21965	0.04123	-0.10765	-0.08123	-0.30301	-0.03614	-0.12394	-0.10824	0.02443	0.07881	-0.1788	0.45746	-0.21954	-0.105	-0.29419	-0.11045	-0.15783	0.00804	0.02754	0.01846	-0.03994	-0.06746	-0.06195	-0.09412	-0.12486	-0.07012	-0.06766	0.0685	-0.09662
RID02154	HOTTIP	BABAM2	-0.09099	0.11012	-0.02122	0.06848	0.03698	0.21848	-0.14714	0.23885	-0.02567	0.1226	-0.03518	-0.00504	-0.11239	0.04887	-0.00256	0.07041	-0.0153	0.13929	-0.15743	0.05992	0.1421	0.00837	0.03458	0.13222	-0.0797	0.00923	0.1629	0.40196	-0.16457	-0.06259	0.01723	-0.13853	0.18969
RID02155	HOTTIP	CDK2	0.12656	0.11093	0.02744	0.11646	0.09198	0.08334	0.31973	-0.03666	-0.00594	-0.00372	0.02979	0.00387	0.07486	0.06002	0.28697	0.27002	0.16032	0.19185	-0.17707	0.21013	0.20009	-0.04213	0.21388	0.05946	0.13905	-0.08911	0.03441	0.15959	-0.17429	-0.09618	0.14716	0.19214	0.0619
RID02156	HOTTIP	CCNA2	0.28205	-0.09296	-0.00118	-0.04452	0.42044	0.03969	0.29349	-0.01881	0.13993	-0.00433	-0.13601	0.15673	0.40209	-0.07399	0.33702	0.1725	0.14284	0.0215	-0.05108	0.13241	0.02122	-0.09038	0.01854	0.02609	0.09935	0.03011	0.21009	-0.0423	-0.017	-0.10837	0.04822	0.17542	0.16246
RID02157	HOTTIP	TP53	0.13	-0.02805	-0.01116	0.02744	-0.00832	0.13039	0.32333	0.05097	-0.06669	-0.00748	-0.07347	0.03171	-0.03057	0.11793	0.20396	-0.09108	-0.01643	-1e-04	-0.12453	-0.06243	-0.04228	-0.04862	0.08781	0.08994	0.17307	0.0725	0.07607	0.24782	-0.14956	-0.10653	-0.00905	-0.00096	0.07244
RID02159	H19	FOXM1	0.13678	-0.02004	-0.00733	0.00039	0.13477	0.11981	0.1022	0.0089	0.1201	-0.03933	0.06892	0.05711	0.03677	-0.08292	0.22891	0.09051	0.21899	0.02406	0.02729	0.00292	0.14982	0.00014	-0.03618	-0.01381	-0.13645	0.05944	0.15114	0.12727	0.12477	-0.05026	0.06246	-0.11806	0.19098
RID02166	H19	MTOR	0.06492	0.01175	-0.01812	-0.01506	0.14627	0.03691	-0.03787	-7e-05	0.02537	0.03315	0.02635	0.01457	-0.02091	0.07341	0.08919	-0.10196	0.1651	0.13321	0.03314	0.18303	0.08629	-0.19552	-0.04731	0.0351	-0.10807	-0.0067	0.10889	-0.3441	-0.01856	-0.01134	-0.02354	-0.1158	-0.0942
RID02167	H19	VEGFA	-0.12902	-0.03318	-0.04865	0.05287	0.15139	0.02233	-0.15079	0.01669	0.03125	0.10771	-0.05688	0.0402	0.25139	-0.02679	0.11674	0.01886	0.04863	0.11603	0.30745	0.05736	0.04465	-0.13468	-0.05857	-0.01085	0.00901	0.30254	0.03368	0.43423	-0.16416	0.06736	0.03353	0.13227	-0.01538
RID02169	NEAT1	MYC	-0.0109	0.00275	-0.05418	-0.10515	-0.03598	-0.12518	0.02643	-0.01623	0.01566	-0.03205	-0.01992	0.05962	-0.10972	0.22521	-0.14649	-0.05368	-0.09441	0.0388	0.12587	0.1374	-0.04652	0.39849	0.03813	0.11269	-0.14032	0.02661	0.0881	0.21251	-0.07813	0.18837	0.05799	0.16378	0.20354
RID02170	NEAT1	EIF4G1	0.09551	-0.13709	-0.04387	-0.13207	-0.25106	-0.12028	0.29062	-0.19433	0.42027	-0.01135	0.29045	0.07123	-1e-04	0.0132	0.30563	0.0954	-0.01565	0.10261	0.06429	0.1866	0.24266	-0.00917	0.12431	0.06702	0.03332	-0.13081	0.18699	-0.14019	-0.04596	0.41959	-0.06475	-0.17998	-0.11737
RID02171	NEAT1	MMP2	-0.02031	-0.13399	0.07824	-0.05672	0.09847	-0.01074	-0.00096	-0.05522	-0.02707	-0.095	0.31735	-0.13082	0.05745	-0.04745	0.2058	0.00819	-0.10085	-0.05253	-0.01394	0.05455	-0.08927	0.05874	-0.09128	0.06377	-0.18971	-0.06367	0.03907	0.25869	-0.09443	0.24092	-0.11342	-0.19977	-0.0487
RID02172	NEAT1	MMP7	0.01208	0.11658	-0.12062	0.08149	-0.06813	-0.06988	-0.12258	0.08986	0.0189	-0.03933	0.03776	-0.06229	-0.03383	0.10639	0.1525	0.26586	-0.07057	0.00129	-0.06824	0.07291	0.09053	0.0329	0.07149	0.04487	-0.06016	0.02573	-0.04262	0.32207	-0.09109	0.31616	0.01604	-0.05588	0.00583
RID02175	TUG1	POU2F1	0.72329	0.46132	0.56128	0.68129	0.7094	0.42419	0.64158	0.35628	0.72177	0.63638	0.74545	0.67085	0.87238	0.0832	0.65395	0.75558	0.44157	0.57065	0.69947	0.60289	0.75833	0.69069	0.72527	0.76893	0.53837	0.60793	0.51346	0.51785	0.8421	0.7914	0.38362	0.50552	0.83132
RID02177	MALAT1	BIRC7	0.09888	-0.03357	-0.0493	-0.05308	0.08679	-0.05764	-0.08931	0.19406	0.21236	0.14169	0.064	-0.02111	-0.0359	-0.07554	0.13901	0.0647	-0.05148	0.02854	-0.14117	0.07052	0.03676	-0.11275	-0.08742	0.00587	-0.07045	-0.11402	0.05576	-0.09649	-0.07126	0.01091	0.00069	-0.16583	0.0719
RID02178	CASC2	MAPK3	0.29106	0.18193	0.3146	0.19665	0.72061	-0.0092	0.34144	0.34317	0.183	0.03992	0.11293	0.25816	0.34412	-0.13471	0.18038	0.34295	0.17403	0.26351	0.40906	0.2561	0.09034	0.4957	0.18305	-0.0079	0.10975	0.11893	0.16166	0.43589	0.37949	0.4945	0.10031	0.30519	-0.03923
RID02179	CASC2	MAPK1	0.20384	0.2946	0.2668	0.2	0.17833	0.20627	0.54673	0.12005	0.22117	0.20178	0.14626	0.50912	0.49313	0.01517	0.33616	0.38876	0.11884	0.02929	0.15887	0.30496	0.33385	0.50141	0.60474	0.28516	0.25772	0.23945	0.48262	0.25421	0.23317	0.65702	0.17423	0.17976	0.33686
RID02180	CASC2	MAPK8	0.38646	0.41724	0.35487	0.27629	0.35104	0.27722	0.65383	0.33654	0.11549	0.47679	0.39369	0.52062	0.56027	0.33638	0.07801	0.39234	0.0917	0.28173	0.18727	0.49712	0.38807	0.61426	0.56451	0.31905	0.3854	0.43012	0.45258	0.48314	0.69562	0.59933	0.32784	0.37267	0.59654
RID02181	IRAIN	KLF2	-0.13331	0.04685	-0.00846	-0.07623	0.05557	-0.12294	-0.15519	-0.18665	0.02118	0.01444	-0.08449	-0.00054	0.04202	0.20671	0.01674	0.11977	-0.06035	-0.09766	-0.24163	-0.12768	-0.11791	-0.09511	-0.06889	-0.18137	-0.10894	-0.12865	-0.0474	-0.04284	-0.03781	-0.02344	-0.06329	-0.18147	-0.17624
RID02182	IRAIN	CDKN2B	0.38743	0.07931	-0.01776	-0.08962	0.51809	-0.01172	-0.16398	-0.00067	0.00481	-0.11374	0.13438	0.10457	0.06134	-0.09596	0.0186	0.0279	0.02215	0.03644	-0.08877	-0.15353	-0.00699	-0.02793	-0.02628	0.02065	0.04569	0.03947	0.01314	0.04906	0.00903	0.11164	-0.02582	-0.03673	0.01066
RID02184	NEAT1	EZH2	-0.08886	-0.08	-0.14528	-0.00533	-0.00342	0.00475	0.13031	-0.1428	-0.00027	0.14585	0.06958	0.21615	0.36816	0.06593	0.09123	0.13013	0.01236	0.07229	0.04894	0.11165	0.32174	-0.00867	0.10111	0.20324	0.20436	0.0152	0.12541	-0.14205	0.15684	-0.50602	-0.03301	0.38117	0.30155
RID02185	HOTAIR	ABCC1	-0.05429	0.08733	0.14237	0.15763	0.18185	0.0192	0.19931	-0.1533	0.01241	0.03776	0.079	0.11017	0.05675	0.02367	0.31786	0.17629	0.03393	-0.06003	-0.11403	0.01521	0.11349	0.12692	0.01402	0.01994	0.04636	0.109	0.01081	0.10238	0.0144	0.15912	0.019	0.12848	0.01004
RID02187	MALAT1	EGFL7	-0.14467	-0.0997	-0.10823	0.04864	-0.22106	-0.15193	-0.26703	0.04245	0.11532	-0.03552	0.18917	-0.05196	-0.07453	-0.26849	-0.14252	0.12737	-0.14233	0.1254	-0.11263	0.00038	0.15884	-0.19127	-0.15449	0.04562	-0.18888	-0.08119	0.0108	-0.10707	0.18954	-0.00569	-0.06389	0.03349	-0.31381
RID02193	LINC-ROR	HNRNPD	0.07504	0.07142	0.00375	0.10595	0.17449	-0.10145	-0.00769	0.03296	0.31998	0.16521	0.21223	0.209	0.40858	-0.0794	0.17903	0.17633	-0.14041	0.06269	0.08166	0.11312	0.26351	0.15208	-0.08375	0.26042	0.16232	0.13491	0.07837	0.63038	0.40295	-0.15237	-0.02454	0.24481	0.10697
RID02194	LINC-ROR	PTBP1	0.18306	0.10442	0.05621	0.23635	0.12356	-0.11472	0.06896	0.02352	0.29388	0.219	0.36542	0.14438	0.2896	-0.08648	0.1791	0.15753	-0.19125	0.19701	0.02363	0.14235	0.32108	0.21054	-0.03254	0.05795	0.19824	0.15425	0.12329	0.32659	0.39375	0.31957	0.05565	0.13188	0.00461
RID02195	LINC-ROR	MYC	-0.01143	0.07002	0.01184	0.05561	0.15287	-0.10358	-0.00628	0.11664	0.11559	0.09338	-0.02545	0.10938	-0.13611	-0.19518	0.04362	-0.1336	-0.12268	0.16634	0.09991	0.11399	0.03288	0.06826	-0.00843	0.00448	0.10142	0.06062	0.25355	0.31581	0.02778	-0.01469	0.11095	0.13074	0.12629
RID02197	miR-217	MALAT1	NA	0.85103	0.05937	NA	NA	0.33856	0.17276	-0.01471	0.07662	0.00709	NA	0.31147	NA	NA	NA	0.00889	0.30391	-0.04206	NA	0.00646	-0.09613	NA	0.13465	NA	-0.00579	NA	-0.00303	NA	NA	NA	0.33011	NA	NA
RID02198	NBAT1	DKK1	0.09304	-0.06948	0.00465	0.35362	-0.10804	-0.02543	0.09748	-0.03492	-0.1855	-0.0557	-0.03251	-0.03745	0.05854	-0.03369	-0.0221	0.13504	-0.04673	0.17124	-0.09244	-0.00208	0.05552	0.02222	-0.01409	-0.05556	-0.03954	-0.00452	0.00508	0.24638	-0.05957	-0.03028	0.01036	-0.07071	-0.09305
RID02199	LUADT1	CDKN1B	0.34768	0.04248	-0.02356	0.26126	0.3945	-0.07897	0.05343	0.19943	0.34073	0.06416	0.15605	-0.08576	0.04733	-0.17299	0.17348	0.1094	-0.03598	0.06052	0.25192	0.1467	0.13369	-0.02908	-0.10808	0.21071	0.27399	0.09335	0.04404	0.03794	0.20171	-0.18085	0.00717	0.06649	0.50567
RID02200	NEAT1	MET	0.04157	-0.02688	-0.06989	0.10127	0.06208	-0.00788	-0.06919	0.03572	0.01236	-0.09589	0.22538	-0.14852	0.03649	0.07771	0.03038	0.08359	-0.00106	0.002	0.1672	0.11024	0.15869	-0.07191	0.03224	0.15758	-0.01303	0.02306	-0.0314	0.34966	-0.02811	0.54234	0.07967	-0.18764	0.26383
RID02201	GPLD1	CDKN2B-AS1	0.28107	-0.01434	0.36236	0.18509	0.0942	0.11722	-0.08781	0.34183	0.02141	0.03548	0.03522	0.43005	0.37207	0.29095	0.12579	-0.08349	0.16916	0.05308	0.05149	0.13933	0.04953	0.1852	0.56568	-0.10516	0.03737	0.07139	0.1754	0.15414	-0.07341	0.15044	0.32012	0.36338	0.42723
RID02202	LINC01426	RUNX1	0.41058	0.2666	0.40902	0.21925	0.26734	0.2474	0.17061	0.15028	0.28401	0.15201	0.79687	0.52725	0.48868	0.09336	0.56444	0.30994	0.25966	0.21871	0.33398	0.17271	0.30884	0.54827	0.44297	0.0783	0.35454	0.38308	0.20637	0.21562	0.25034	0.19833	0.25592	0.33054	0.11394
RID02208	MYC	H19	-0.01773	0.00638	-0.00579	-0.00084	-0.08605	0.09062	0.0696	0.10928	0.14072	0.14832	-0.07127	0.00533	-0.0316	0.17354	0.03139	0.02341	-0.02106	0.03535	-0.01728	0.06443	0.15763	0.10462	-0.02322	0.09312	0.03112	-0.03306	0.01077	0.36297	0.13092	-0.09316	0.08092	0.10637	0.11264
RID02209	PANTR1	POU3F3	0.12488	0.66818	0.98046	0.87479	0.98025	0.8995	0.30375	0.96949	0.5474	0.84065	0.79105	0.60722	0.64627	0.85558	0.6165	0.94727	0.99526	0.94123	0.95682	0.86604	0.8109	0.80423	0.84556	0.23292	0.8594	0.84216	0.54987	0.93875	0.87914	0.91665	0.74124	0.91355	0.86324
RID02210	HOTAIR	ASTN1	0.17151	0.41868	-0.00763	0.17443	-0.03091	0.13615	0.21461	0.12986	-0.05146	0.20551	0.06262	0.00318	-0.03646	0.11801	-0.07699	0.14991	0.02867	0.10777	0.22468	0.04125	-0.0837	0.24028	0.03852	0.03122	0.09515	0.25947	0.03121	0.2059	-0.00102	-0.02955	0.06244	0.14247	0.01321
RID02211	HOTAIR	PCDHA1	-0.00372	0.10283	0.08427	-0.00239	-0.10451	0.00251	0.05139	-0.03016	0.08774	0.0591	-0.04589	0.16503	0.14918	0.04774	-0.05253	0.09485	0.03543	0.05356	-0.00014	0.05045	-0.09144	-0.01281	0.07605	0.03539	0.05558	0.18114	0.08261	0.07797	0.01985	0.1226	0.07296	0.52545	-0.03112
RID02212	HOTAIR	MUC5AC	-0.01717	-0.0235	-0.0151	0.06218	0.47104	0.03445	-0.08043	0.13928	-0.05009	-0.00969	-0.01894	0.02175	-0.03704	0.024	-0.03161	-0.00944	-0.01369	-0.01681	-0.02616	0.07492	0.01032	0.03495	0.03032	0.02081	0.03234	-0.01717	-0.02782	0.12549	0.02515	-0.01106	-0.01729	-0.10662	-0.04953
RID02213	HOTAIR	NTM	0.16784	0.11079	0.08768	0.00083	-0.01288	-0.01272	-0.02829	0.00362	0.06154	-0.00339	0.03682	0.15508	0.05461	0.12114	-0.08577	-0.0094	-0.02393	-0.02493	-0.04074	-0.0705	0.01842	-0.01251	0.14796	-0.00585	-0.03655	0.13435	-0.06423	0.41738	0.03417	0.05749	0.07634	-0.01721	0.00503
RID02214	HOTAIR	PTK2B	-0.07273	-0.06366	0.0674	-0.11108	-0.07897	0.02825	0.47814	-0.00439	-0.02364	0.05405	0.1525	0.08948	0.07179	-0.02473	-0.02598	0.04865	0.07721	-0.04293	-0.17864	-0.04726	0.01807	0.2345	0.08904	0.06125	-0.01666	-0.0226	0.04719	0.05319	0.07292	-0.05766	0.05762	-0.05529	-0.08613
RID02215	AR	PCAT18	-0.0321	0.12477	0.31091	0.03009	-0.08995	0.22106	0.06584	-0.00208	0.55998	0.14608	-0.0434	0.00339	0.11813	-0.06726	-0.00186	0.14102	0.01613	-0.01992	0.11018	0.12028	0.05787	0.13286	0.04	-0.03225	0.33059	0.08211	0.05373	-0.0486	0.25769	-0.08043	0.06744	0.12413	0.5094
RID02216	CDKN2B-AS1	CARD8	0.20306	0.07626	0.0994	0.11672	-0.01686	0.00869	0.27297	0.22484	0.16676	0.1513	0.07134	0.20119	0.33467	0.27786	0.18033	0.10288	0.10742	0.21038	-0.12679	0.27886	-0.07527	0.08421	0.34487	-0.04515	-0.03397	0.0589	0.01826	0.25894	-0.06533	0.3013	0.1291	0.09916	0.63074
RID02217	H19	EZH2	0.0157	-0.07841	-0.00113	-0.05111	0.22167	0.04264	0.04568	-0.02642	0.10514	-0.07254	-0.06196	0.01759	0.03876	-0.06879	0.22112	0.07763	0.22867	-0.03227	0.08975	-0.06425	0.00802	0.01987	-0.06517	-0.00108	-0.13211	0.17104	0.19538	0.05516	0.10818	-0.08763	0.02203	-0.14147	0.11009
RID02218	HGF	H19	-0.06095	-0.06206	0.04837	0.08425	0.31754	-0.01734	0.09567	0.00177	0.42343	-0.02776	0.16267	0.04178	-0.02753	-0.04436	0.07062	0.08471	-0.00501	-0.02343	-0.07388	-0.01826	-0.00667	-0.04622	0.01273	0.12789	-0.02638	0.01728	-0.04766	0.36481	0.11442	0.13617	-0.01777	0.06885	0.02557
RID02219	MALAT1	EZH2	-0.12475	-0.00509	-0.0797	0.13232	0.07232	-0.1449	0.31683	-0.10819	0.32799	0.16193	0.12977	0.02144	0.37122	-0.16355	0.1417	0.31564	-0.06089	0.31744	-0.0941	0.24954	0.12523	0.18571	-0.06371	0.08782	0.36402	0.06172	-0.07494	0.23414	0.10534	0.07326	-0.06254	0.11697	0.53373
RID02220	MALAT1	CDKN1A	0.0751	-0.06857	-0.11953	0.14567	0.0323	-0.1104	0.26526	0.0142	-0.05269	0.0231	0.03004	-0.11379	-0.05808	-0.11238	-0.01832	0.16272	-0.1756	-0.04695	0.01116	0.15708	0.10234	0.35179	-0.08875	0.02023	0.16323	-0.12348	-0.14472	0.47923	-0.05819	0.16971	-0.09333	-0.05551	-0.0098
RID02221	MALAT1	CDKN1B	0.06745	-0.06176	-0.1366	0.25289	0.23667	-0.2178	0.65202	0.01762	0.08484	0.19498	0.15354	-0.13227	0.06235	0.05924	0.13768	0.25369	-0.14666	0.1388	0.15854	0.06723	0.39101	-0.16316	-0.20718	-0.04841	0.39069	0.29275	0.1317	0.49818	0.13451	0.36292	-0.08456	0.04545	0.55488
RID02223	MALAT1	miR-200c	NA	0.08745	0.01198	0.119	NA	-0.00557	-0.00821	-0.04847	NA	0.21006	0.2936	0.01877	0.11759	-0.00185	-0.02998	0.06554	0.01971	0.12604	NA	0.02583	0.3379	0.01782	-0.00024	-0.12608	0.12426	0.06637	-0.05219	0.12768	0.26661	-0.02585	-0.00563	-0.03406	NA
RID02224	PCA3	PRKD3	0.09877	0.17285	0.07077	-0.02963	0.13239	0.14921	-0.10725	0.03996	0.02007	0.04943	0.20228	0.08839	0.18894	0.16102	0.10327	0.00788	0.09369	0.00955	0.14555	0.04239	0.01821	-0.00664	0.03389	-0.11188	0.11353	-0.00579	0.20391	-0.01899	0.09622	0.35186	0.18036	0.06877	0.2559
RID02225	SNAI1	PCA3	-0.03105	-0.05549	-0.06314	0.04197	0.25733	-0.10084	-0.10009	0.18699	0.09278	0.20521	0.42384	-0.06044	-0.03804	-0.09218	-0.03569	0.02063	-0.11863	-0.02575	0.36125	-0.06827	0.20011	0.099	-0.11241	-0.03536	-0.10708	0.02458	-0.02163	0.24388	0.04135	0.14925	-0.02495	0.02633	0.33945
RID02228	SMILR	HAS2	0.17406	0.26372	0.4208	0.22708	0.96437	0.11225	-0.04207	0.22039	0.40086	0.29069	-0.02235	0.32954	0.23551	0.283	-0.01695	0.06807	0.69216	0.25257	0.3935	0.30459	0.20307	-0.01817	0.61478	0.22429	0.50476	0.64371	0.12535	0.21662	0.23043	0.52659	0.16611	0.4835	-0.02037
RID02231	SNHG15	MMP2	0.35511	-0.04941	-0.10776	-0.23263	-0.17097	-0.1587	0.02008	0.01958	-0.00457	-0.25126	0.48173	0.01276	0.08972	0.14433	0.07208	0.11393	-0.04302	-0.19743	-0.04407	-0.16192	-0.07609	0.07683	-0.2076	-0.13965	0.08781	-0.066	-0.07606	-0.26904	0.11341	-0.24185	-0.13223	-0.0833	0.12345
RID02232	SNHG15	MMP9	0.80653	0.01139	0.05615	0.03553	0.09136	-0.08951	-0.2039	-0.0018	0.06959	-0.09557	0.48663	0.15008	0.05012	-0.06463	0.02667	0.13701	0.01784	0.00061	-0.08108	0.06984	0.22466	0.02598	0.01098	-0.06514	0.04931	-0.03734	-0.02559	-0.16537	0.01405	-0.0019	-0.02452	-0.01668	0.15879
RID02233	HULC	SPHK1	0.03698	-0.12737	-0.0445	0.02756	0.02051	-0.09044	-0.09995	-0.00952	0.07736	0.00906	0.16181	-0.02456	0.09775	0.02489	0.01678	-0.22566	-0.14156	-0.00407	-0.04583	0.07899	-0.00575	-0.02147	0.03374	-0.08071	0.03645	-0.09998	0.11834	-0.10552	-0.16787	-0.22598	0.01864	-0.08497	-0.12625
RID02234	UCA1	GLS2	0.04838	0.03011	-0.04524	-0.15569	-0.01333	0.00132	0.11797	-0.0841	0.15937	0.02672	-0.09452	0.06415	-0.02643	0.20992	-0.09981	-0.06622	-0.03502	-0.04054	-0.00612	-0.01303	-0.12828	0.04942	0.09175	0.2035	0.00208	0.11174	0.00475	0.25331	0.13356	-0.22551	0.02059	-0.0658	0.07265
RID02235	PTCSC3	S100A4	0.03381	-0.0724	-0.12053	0.01634	-0.13484	-0.11573	-0.1509	-0.06987	-0.24304	-0.02786	-0.00835	-0.08879	-0.0945	-0.10352	-0.14444	0.01077	-0.07572	-0.03717	-0.06254	-0.08051	0.04775	-0.13962	-0.09611	-0.15116	-0.0749	-0.01055	-0.06719	-0.1513	-0.20142	-0.23594	-0.03365	-0.00046	0.25077
RID02238	YAP1	MALAT1	0.34024	-0.01402	-0.03129	-0.0367	0.11596	0.04441	0.52836	-0.00806	0.12527	0.00732	0.26714	-0.07121	0.13534	0.02069	-0.02875	0.23718	-0.00667	0.11514	0.28427	0.09175	0.09507	0.04492	0.06001	-0.01572	0.17385	0.10878	-0.00725	0.58916	0.10756	0.49176	0.08065	0.2412	0.57452
RID02239	SRSF1	MALAT1	0.10934	-0.1068	-0.10775	0.30935	0.29615	-0.0179	0.41436	-0.11574	0.41672	0.14922	0.39808	-0.07442	0.64564	-0.25974	0.36986	0.51877	-0.15661	0.36421	0.16381	0.27265	0.38301	0.23672	0.09102	0.08234	0.42299	0.31518	-0.03797	0.16665	0.42586	0.59048	-0.09508	0.25577	0.67906
RID02241	IGF1	CRNDE	-0.04878	-0.09706	-0.04762	0.04228	-0.09743	0.03507	0.08349	-0.05719	-0.13398	-0.02884	-0.09429	-0.16419	0.06339	-0.13331	-0.00665	0.11214	-0.07908	0.00085	0.15496	-0.04422	-0.32642	-0.14381	0.09669	0.03563	-0.2158	-0.02116	-0.15242	0.11147	0.08299	-0.10496	0.0179	0.35517	-0.07088
RID02245	CDKN2B-AS1	BCL2	0.07071	0.25789	0.09665	0.01914	0.40082	0.03425	-0.04312	0.18702	-0.11074	0.17463	0.19546	-0.04861	0.16539	0.13565	0.13931	0.07748	0.04563	0.36849	-0.14623	0.01783	-0.1523	0.06259	0.41682	0.01384	0.21889	-0.05051	-0.05248	0.50751	-0.19195	-0.06751	-0.03122	-0.07588	0.52017
RID02246	CDKN2B-AS1	BAX	0.17099	0.23997	-0.03236	0.0184	-0.01763	-0.07073	-0.33693	0.16577	-0.0049	0.21806	0.03043	-0.03875	0.02127	0.0224	0.07273	0.1004	0.00044	0.19492	-0.00692	0.23355	0.03232	-0.00519	-0.21166	0.00619	-0.15927	0.00359	-0.0745	-0.25661	0.12235	0.11895	-0.09935	0.07383	0.23155
RID02247	CDKN2B-AS1	CYCS	0.16659	0.18265	0.07834	-0.06756	0.09811	0.05217	0.10749	0.063	0.03109	0.04223	0.2792	-0.12498	-0.13988	0.04237	0.01716	0.0873	0.08206	-0.00325	-0.04033	0.19877	0.19163	0.18954	-0.10451	-0.00704	0.10016	0.01963	0.07386	-0.29885	-0.1696	0.35082	0.16057	0.02502	0.54791
RID02249	CDKN2B-AS1	CASP9	0.23118	0.03851	-0.0765	0.03784	0.04901	0.0539	0.32518	0.12499	0.22779	0.11975	0.00968	0.13952	0.29789	0.10586	0.09539	0.13897	-0.04594	0.15586	0.11461	0.23945	0.12823	-0.18145	-0.07306	0.12222	0.32131	0.08704	0.11815	0.10164	-0.10515	-8e-05	0.11072	-0.06921	0.36791
RID02250	CDKN2B-AS1	CASP3	0.26729	0.16861	0.01554	0.20104	0.2297	0.04238	0.0733	0.3215	-0.04117	0.17035	0.00543	0.10617	0.18647	0.23963	0.05826	0.27875	0.17252	0.10114	0.16035	0.36309	0.08765	0.10838	-0.03491	0.17435	0.27426	0.08714	-0.01053	0.0821	0.15302	0.20417	0.05922	0.2287	0.67298
